Fecha de Operación,Fecha,Referencia,Descripcion,Cod. Transac,Sucursal,Depósitos,Retiros,Saldo,Movimiento,Descripción Detallada
02/03/2015,02/03/2015,0,DEP.EFECTIVO 96824068,0,1490,$55.00,,"$461,592.48",8062,
02/03/2015,02/03/2015,0,DEP.EFECTIVO 133201056,0,2183,$0.10,,"$461,592.58",8063,
02/03/2015,02/03/2015,0,DEP.EFECTIVO 105122055,0,1976,"$1,060.50",,"$462,653.08",8064,
02/03/2015,02/03/2015,0,DEP.EFECTIVO 105122063,0,1976,$626.50,,"$463,279.58",8065,
02/03/2015,02/03/2015,0,DEP.EFECTIVO 105122071,0,1976,"$2,011.00",,"$465,290.58",8066,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 119101016,0,2126,"$2,362.00",,"$467,652.58",8067,
03/03/2015,03/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$467,522.58",$130.00,8068,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
03/03/2015,03/03/2015,0,DEP.EFECTIVO 102101014,0,706,"$2,356.80",,"$2,486.80",8069,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 110501016,0,8014,"$4,652.50",,"$7,139.30",8070,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 131801014,0,2102,"$4,831.60",,"$11,970.90",8071,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 13807018,0,2605,"$3,879.00",,"$15,849.90",8072,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 133448012,0,2460,"$5,185.00",,"$21,034.90",8073,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 111024017,0,1490,"$1,681.50",,"$22,716.40",8074,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 137601016,0,1470,"$5,884.50",,"$28,600.90",8075,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 117901010,0,2067,"$1,935.50",,"$30,536.40",8076,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 33402017,0,52,"$2,959.50",,"$33,495.90",8077,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 124601074,0,116,"$5,052.00",,"$38,547.90",8078,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1282030130,0,3190,"$2,319.50",,"$40,867.40",8079,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 35102011,0,52,"$3,003.00",,"$43,870.40",8080,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1133010170,0,2043,"$3,687.50",,"$47,557.90",8081,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 92508012,0,3630,"$6,191.00",,"$53,748.90",8082,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 119301016,0,1536,"$2,105.50",,"$55,854.40",8083,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 123601018,0,2306,"$1,277.50",,"$57,131.90",8084,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 34602011,0,143,"$2,405.00",,"$59,536.90",8085,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 122201016,0,2069,"$2,189.50",,"$61,726.40",8086,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 098301016,0,2314,"$5,746.50",,"$67,472.90",8087,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 118701016,0,2314,"$3,062.00",,"$70,534.90",8088,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 102914010,0,8015,"$2,555.00",,"$73,089.90",8089,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 106414017,0,8014,"$3,654.00",,"$76,743.90",8090,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 150401016,0,2043,"$4,295.50",,"$81,039.40",8091,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 137001015,0,2049,"$1,231.00",,"$82,270.40",8092,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 133201015,0,2183,"$2,533.50",,"$84,803.90",8093,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 094301016,0,1938,"$2,232.00",,"$87,035.90",8094,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 91402019,0,727,"$3,811.50",,"$90,847.40",8095,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 124301014,0,1474,"$2,880.00",,"$93,727.40",8096,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 117513013,0,1566,"$3,548.00",,"$97,275.40",8097,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1114130104,0,1974,"$2,959.50",,"$100,234.90",8098,
03/03/2015,03/03/2015,0,DEP.EFECTIVO,0,2331,"$5,215.00",,"$105,449.90",8099,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 093001016,0,691,"$3,293.50",,"$108,743.40",8100,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 121201019,0,275,"$2,049.50",,"$110,792.90",8101,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 041201016,0,1957,"$4,249.50",,"$115,042.40",8102,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 119613076,0,7726,"$1,327.55",,"$116,369.95",8103,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 119613019,0,7726,"$1,399.80",,"$117,769.75",8104,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 96824019,0,716,"$5,598.50",,"$123,368.25",8105,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 122701016,0,1957,"$1,442.50",,"$124,810.75",8106,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 121701018,0,831,"$1,402.50",,"$126,213.25",8107,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 120501016,0,2382,"$4,823.50",,"$131,036.75",8108,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 101333014,0,3682,"$4,640.00",,"$135,676.75",8109,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 104727011,0,3705,"$3,538.00",,"$139,214.75",8110,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 124901011,0,2104,"$3,684.50",,"$142,899.25",8111,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1000300154,0,2552,"$3,238.50",,"$146,137.75",8112,
03/03/2015,03/03/2015,0,DEP.EFECTIVO,0,464,"$3,352.00",,"$149,489.75",8113,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1145300172,0,2552,"$2,204.00",,"$151,693.75",8114,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 123501010,0,2104,"$2,949.00",,"$154,642.75",8115,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 141001019,0,116,"$2,401.00",,"$157,043.75",8116,
03/03/2015,03/03/2015,0,ANUL.DEP.EFECTIVO,501,464,,"$3,352.00","$153,691.75",8117,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 116501016,0,1424,"$3,998.50",,"$157,690.25",8118,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 126301016,0,464,"$3,352.00",,"$161,042.25",8119,
03/03/2015,03/03/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,"$2,181.80",,"$163,224.05",8120,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
03/03/2015,03/03/2015,0,DEP.EFECTIVO 13160101,0,691,"$3,232.50",,"$166,456.55",8121,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 131013016,0,166,$128.30,,"$166,584.85",8122,
03/03/2015,04/03/2015,0,CHQ.LOCAL 007125 131013016,6,166,"$1,347.00",,"$167,931.85",8123,BCO :0044 CTA. 0001005775558 NO.CHEQUE 0000007125
03/03/2015,03/03/2015,0,DEP.EFECTIVO 108204010,0,188,"$1,783.00",,"$169,714.85",8124,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 129201016,0,295,"$3,778.00",,"$173,492.85",8125,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 107701016,0,2113,"$2,691.00",,"$176,183.85",8126,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 108301016,0,3682,"$3,772.50",,"$179,956.35",8127,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 141601016,0,1938,"$1,702.50",,"$181,658.85",8128,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 095401016,0,295,"$2,718.00",,"$184,376.85",8129,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 103409010,0,184,"$2,998.70",,"$187,375.55",8130,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 133301021,0,3,$20.00,,"$187,395.55",8131,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 133301013,0,3,"$2,282.50",,"$189,678.05",8132,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 117101017,0,1334,"$2,530.50",,"$192,208.55",8133,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 117001019,0,274,"$5,342.00",,"$197,550.55",8134,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 121801016,0,2331,"$1,163.50",,"$198,714.05",8135,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 101333014,0,3682,$20.00,,"$198,734.05",8136,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1209130110,0,1536,"$2,744.50",,"$201,478.55",8137,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 102210013,0,8114,"$3,549.00",,"$205,027.55",8138,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 111501014,0,2290,"$3,954.00",,"$208,981.55",8139,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 105122014,0,1976,"$3,155.00",,"$212,136.55",8140,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 96901015,0,682,"$3,851.00",,"$215,987.55",8141,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 98001012,0,2096,"$2,169.50",,"$218,157.05",8142,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 98001079,0,2096,"$2,726.00",,"$220,883.05",8143,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 099101016,0,1934,"$5,097.50",,"$225,980.55",8144,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 104901015,0,2092,"$5,218.00",,"$231,198.55",8145,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 112404046,0,8717,"$1,270.00",,"$232,468.55",8146,
03/03/2015,03/03/2015,0,ANUL.DEP.EFECTIVO 11240,501,8717,,"$1,270.00","$231,198.55",8147,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 112401016,0,8717,"$1,270.00",,"$232,468.55",8148,
03/03/2015,03/03/2015,0,DEP.EFECTIVO 1090100144,0,8113,"$5,128.20",,"$237,596.75",8149,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 102101022,0,706,"$2,295.00",,"$239,891.75",8150,
04/03/2015,04/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$238,544.74","$1,347.01",8151,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
04/03/2015,04/03/2015,0,DEP.EFECTIVO 110501024,0,8014,"$3,797.00",,"$5,144.01",8152,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 124901029,0,2104,"$3,243.00",,"$8,387.01",8153,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 131801022,0,2102,"$6,393.00",,"$14,780.01",8154,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 137001023,0,451,"$1,418.00",,"$16,198.01",8155,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 108204028,0,188,"$3,411.50",,"$19,609.51",8156,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 117001027,0,274,"$4,009.00",,"$23,618.51",8157,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 99213020,0,648,"$1,832.50",,"$25,451.01",8158,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 99213012,0,648,"$3,368.00",,"$28,819.01",8159,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 126301024,0,464,"$3,053.50",,"$31,872.51",8160,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 33402025,0,52,"$3,871.50",,"$35,744.01",8161,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 124601025,0,2009,"$3,623.50",,"$39,367.51",8162,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 116501024,0,1424,"$4,083.20",,"$43,450.71",8163,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 118701024,0,2314,"$2,029.50",,"$45,480.21",8164,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 098301024,0,2314,"$4,888.00",,"$50,368.21",8165,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 041201024,0,2325,"$3,974.50",,"$54,342.71",8166,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 133448020,0,2460,"$3,054.50",,"$57,397.21",8167,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 102914028,0,8015,"$2,537.50",,"$59,934.71",8168,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 35102029,0,52,"$2,628.50",,"$62,563.21",8169,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 98001020,0,1477,"$1,434.50",,"$63,997.71",8170,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 094301024,0,1938,"$2,427.50",,"$66,425.21",8171,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 123601026,0,2306,"$1,219.00",,"$67,644.21",8172,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1282030290,0,3190,"$1,610.50",,"$69,254.71",8173,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 13807026,0,2605,"$3,269.00",,"$72,523.71",8174,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 133201023,0,2183,"$2,392.50",,"$74,916.21",8175,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 141001027,0,2009,"$1,791.00",,"$76,707.21",8176,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 104727029,0,3705,"$2,138.00",,"$78,845.21",8177,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 92508020,0,3630,"$5,886.50",,"$84,731.71",8178,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 96824027,0,1490,"$4,323.00",,"$89,054.71",8179,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 117513021,0,1566,"$3,495.00",,"$92,549.71",8180,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 111024025,0,1490,"$1,380.00",,"$93,929.71",8181,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 34602029,0,478,"$2,014.00",,"$95,943.71",8182,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 104901023,0,463,"$3,676.50",,"$99,620.21",8183,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1000300217,0,2552,"$2,452.00",,"$102,072.21",8184,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1133010233,0,2043,"$4,168.00",,"$106,240.21",8185,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 124301022,0,1474,"$3,444.50",,"$109,684.71",8186,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 122201014,0,2069,"$2,385.50",,"$112,070.21",8187,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 133301021,0,274,"$2,799.00",,"$114,869.21",8188,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 150401024,0,2043,"$3,154.50",,"$118,023.71",8189,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1145300235,0,2552,"$1,726.00",,"$119,749.71",8190,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 131013024,0,166,"$1,699.00",,"$121,448.71",8191,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 91402027,0,727,"$2,618.80",,"$124,067.51",8192,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 101333022,0,3682,"$2,860.50",,"$126,928.01",8193,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 117101025,0,1334,"$2,865.00",,"$129,793.01",8194,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 113201027,0,1189,"$2,849.00",,"$132,642.01",8195,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 120501024,0,2382,"$2,718.50",,"$135,360.51",8196,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 13160102,0,691,"$2,802.00",,"$138,162.51",8197,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 121201027,0,275,"$1,125.50",,"$139,288.01",8198,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 095401024,0,295,"$3,198.50",,"$142,486.51",8199,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 129201014,0,295,"$2,574.50",,"$145,061.01",8200,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 123601026,0,2306,$455.00,,"$145,516.01",8201,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 123501028,0,2104,"$1,600.00",,"$147,116.01",8202,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1114130264,0,1974,"$3,017.70",,"$150,133.71",8203,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 106414025,0,8014,"$1,437.00",,"$151,570.71",8204,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 121701026,0,831,$776.00,,"$152,346.71",8205,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1209130270,0,1536,"$1,241.50",,"$153,588.21",8206,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 093001024,0,691,"$3,977.50",,"$157,565.71",8207,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 119101024,0,2126,"$3,361.50",,"$160,927.21",8208,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 96901023,0,2043,"$3,340.50",,"$164,267.71",8209,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 108301024,0,3682,"$2,497.10",,"$166,764.81",8210,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 119613027,0,7726,"$1,120.10",,"$167,884.91",8211,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 141601024,0,1938,"$1,906.50",,"$169,791.41",8212,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 137601014,0,1470,"$4,215.50",,"$174,006.91",8213,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 119301024,0,1536,"$1,834.50",,"$175,841.41",8214,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 117901036,0,2067,"$1,789.00",,"$177,630.41",8215,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 122701024,0,2325,"$1,645.50",,"$179,275.91",8216,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 111501022,0,2290,"$3,856.50",,"$183,132.41",8217,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 103409028,0,7461,"$2,122.30",,"$185,254.71",8218,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 107701024,0,2270,"$2,869.50",,"$188,124.21",8219,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 099101014,0,1934,"$5,273.50",,"$193,397.71",8220,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 102210021,0,8114,"$2,627.00",,"$196,024.71",8221,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 105122022,0,1976,"$2,399.00",,"$198,423.71",8222,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 121801024,0,2433,"$1,851.50",,"$200,275.21",8223,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 1090100207,0,8115,"$5,854.50",,"$206,129.71",8224,
04/03/2015,04/03/2015,0,DEP.EFECTIVO 112401024,0,8717,"$1,372.00",,"$207,501.71",8225,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 102101030,0,706,"$3,117.50",,"$210,619.21",8226,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 13807034,0,2605,"$3,628.50",,"$214,247.71",8227,
05/03/2015,05/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$214,247.70",$0.01,8228,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
05/03/2015,05/03/2015,0,DEP.EFECTIVO 133448038,0,2460,"$4,134.50",,"$4,134.51",8229,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 150401032,0,2043,"$2,993.00",,"$7,127.51",8230,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 137001031,0,451,"$1,205.50",,"$8,333.01",8231,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 116501032,0,1424,"$4,135.20",,"$12,468.21",8232,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 122201012,0,2069,"$2,342.00",,"$14,810.21",8233,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 124601033,0,116,"$4,135.60",,"$18,945.81",8234,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 92508038,0,3630,"$3,890.00",,"$22,835.81",8235,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1282030353,0,3190,"$1,835.50",,"$24,671.31",8236,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 118701049,0,2314,"$2,693.00",,"$27,364.31",8237,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 111501030,0,2290,"$3,853.80",,"$31,218.11",8238,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 34602037,0,143,"$1,772.00",,"$32,990.11",8239,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 121201035,0,275,"$1,503.00",,"$34,493.11",8240,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 106414033,0,8014,"$2,084.00",,"$36,577.11",8241,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 35102037,0,52,"$2,879.50",,"$39,456.61",8242,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 99213038,0,648,"$2,722.50",,"$42,179.11",8243,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 102914036,0,8015,"$3,560.50",,"$45,739.61",8244,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 141001035,0,2009,$958.00,,"$46,697.61",8245,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 133201023,0,2183,"$2,070.50",,"$48,768.11",8246,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 041201032,0,2325,"$4,333.00",,"$53,101.11",8247,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 33402033,0,52,"$1,948.00",,"$55,049.11",8248,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 124301030,0,1474,"$3,150.00",,"$58,199.11",8249,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 123601034,0,2306,"$1,789.00",,"$59,988.11",8250,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 098301032,0,2314,"$4,028.50",,"$64,016.61",8251,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 117101033,0,1334,"$4,316.00",,"$68,332.61",8252,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 094301032,0,1938,"$2,899.50",,"$71,232.11",8253,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 112401032,0,8701,$979.00,,"$72,211.11",8254,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 91402035,0,727,"$2,517.50",,"$74,728.61",8255,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 96901031,0,2043,"$2,831.50",,"$77,560.11",8256,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 131801030,0,2102,"$4,452.50",,"$82,012.61",8257,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 111024033,0,1490,"$1,597.50",,"$83,610.11",8258,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 96824035,0,1490,"$2,450.50",,"$86,060.61",8259,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 110501032,0,8014,"$3,885.50",,"$89,946.11",8260,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 102210039,0,8114,"$3,216.00",,"$93,162.11",8261,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 120501032,0,2325,"$3,487.50",,"$96,649.61",8262,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1145300395,0,2552,"$1,453.00",,"$98,102.61",8263,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 108204036,0,188,"$2,391.90",,"$100,494.51",8264,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1000300377,0,2552,"$2,971.50",,"$103,466.01",8265,
05/03/2015,05/03/2015,0,DEP.EFECTIVO,0,1566,"$3,179.50",,"$106,645.51",8266,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1114130327,0,1974,"$2,084.50",,"$108,730.01",8267,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 119613035,0,7726,"$1,269.25",,"$109,999.26",8268,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 119301024,0,1536,"$1,000.00",,"$110,999.26",8269,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 119301032,0,1536,"$1,428.50",,"$112,427.76",8270,
05/03/2015,05/03/2015,0,ANUL.DEP.EFECTIVO,501,1566,,"$3,179.50","$109,248.26",8271,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 117513039,0,1566,"$3,179.50",,"$112,427.76",8272,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 107701032,0,2306,"$1,186.50",,"$113,614.26",8273,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 104727037,0,3705,"$1,087.00",,"$114,701.26",8274,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 101333030,0,3682,"$3,965.10",,"$118,666.36",8275,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 13160103,0,117,"$2,769.50",,"$121,435.86",8276,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 124901037,0,2104,"$3,421.00",,"$124,856.86",8277,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 131013032,0,166,"$1,274.50",,"$126,131.36",8278,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 123501036,0,2104,"$1,918.50",,"$128,049.86",8279,
05/03/2015,05/03/2015,0,ANUL.DEP.EFECTIVO 11870,501,2314,,"$2,693.00","$125,356.86",8280,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 108301032,0,3682,"$3,370.50",,"$128,727.36",8281,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 118701032,0,2314,"$2,693.00",,"$131,420.36",8282,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 121701034,0,831,"$1,792.50",,"$133,212.86",8283,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1133010393,0,2043,"$4,177.00",,"$137,389.86",8284,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 095401032,0,295,"$3,152.50",,"$140,542.36",8285,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 122701032,0,2325,"$1,478.50",,"$142,020.86",8286,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 117001035,0,274,"$1,815.50",,"$143,836.36",8287,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 1209130333,0,1536,"$1,730.00",,"$145,566.36",8288,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 117901036,0,2067,"$1,477.50",,"$147,043.86",8289,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 137601012,0,1470,"$4,110.50",,"$151,154.36",8290,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 119101032,0,2126,"$1,790.00",,"$152,944.36",8291,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 121801032,0,2433,"$1,200.00",,"$154,144.36",8292,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 103409036,0,7461,"$1,397.00",,"$155,541.36",8293,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 129201012,0,295,"$2,599.00",,"$158,140.36",8294,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 126301032,0,464,"$4,080.00",,"$162,220.36",8295,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 099101012,0,1934,"$4,769.00",,"$166,989.36",8296,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 104901031,0,463,"$3,638.00",,"$170,627.36",8297,
05/03/2015,05/03/2015,0,DEP.EFECTIVO 133301039,0,3,"$3,101.50",,"$173,728.86",8298,
