22||2016-05-24||201||729513103991 ||25.00||0.0000
22||2016-05-24||201||729513103984 ||23.00||4.2857
22||2016-05-24||202||729513103984 ||2.00||0.4286
22||2016-05-24||202||729513130089 ||97.00||0.1429
22||2016-05-24||201||729513130089 ||14.00||0.8571
22||2016-05-24||201||729513130096 ||29.00||0.4286
22||2016-05-24||202||729513130096 ||45.00||0.1429
22||2016-05-24||201||729513130119 ||5.00||2.1429
22||2016-05-24||202||729513130119 ||2.00||0.2857
22||2016-05-24||201||729513130041 ||24.00||1.2857
22||2016-05-24||202||7501094913809||1.00||0.0000
22||2016-05-24||202||7501384503215||1.00||0.1429
22||2016-05-24||202||7501287688743||1.00||0.1429
22||2016-05-24||201||7501041941053||3.00||0.0000
22||2016-05-24||202||7501300408259||1.00||0.1429
22||2016-05-24||202||7501201448064||1.00||0.1429
22||2016-05-24||201||7501037946185||1.00||0.1429
22||2016-05-24||202||7501037946185||3.00||0.2857
22||2016-05-24||202||7501314704569||2.00||0.0000
22||2016-05-24||201||7501089808844||1.00||0.0000
22||2016-05-24||202||7501082208344||2.00||0.0000
22||2016-05-24||202||7501299306833||1.00||0.1429
22||2016-05-24||202||7501122969808||1.00||0.1429
22||2016-05-24||202||7501108713517||1.00||0.1429
22||2016-05-24||202||7501299300138||1.00||0.0000
22||2016-05-24||202||7501095411076||1.00||0.2857
22||2016-05-24||202||7501293200465||1.00||0.1429
22||2016-05-24||201||7501293200465||1.00||0.1429
